date, pm25, pm10, o3, no2, so2, co
2015/4/5, 115, 66, 62, 25, 11, 9
2015/4/6, 99, 69, 40, 28, 10, 9
2015/4/7, 109, 45, 26, 18, 5, 12
2015/4/8, 88, 58, 22, 25, 7, 12
2015/4/9, 110, 39, 19, 22, 4, 12
2015/4/10, 79, 37, 25, 23, 4, 13
2015/4/11, 82, 64, 53, 25, 6, 13
2015/4/12, 126, 112, 93, 39, 8, 16
2015/4/13, 163, 92, 92, 31, 8, 10
2015/4/14, 111, 96, 90, 52, 11, 12
2015/4/15, 135, 88, 106, 46, 11, 11
2015/4/16, 143, 81, 51, 37, 11, 12
2015/4/17, 123, 61, 30, 20, 5, 10
2015/4/18, 92, 54, 26, 21, 11, 10
2015/4/19, 94, 61, 30, 25, 15, 10
2015/4/20, 113, 56, 75, 24, 6, 14
2015/4/21, 98, 70, 83, 27, 7, 13
2015/4/22, 129, 84, 72, 32, 7, 12
2015/4/23, 132, 98, 114, 39, 11, 13
2015/4/24, 159, 84, 92, 36, 9, 12
2015/4/25, 152, 69, 75, 18, 6, 10
2015/4/26, 117, 76, 47, 29, 10, 11
2015/4/27, 124, 67, 42, 31, 11, 10
2015/4/28, 114, 70, 77, 33, 10, 11
2015/4/29, 111, 72, 67, 30, 11, 11
2015/4/30, 116, 54, 26, 16, 6, 10
2015/5/1, 85, 48, 20, 16, 7, 9
2015/5/2, 60, 48, 33, 18, 10, 11
2015/5/3, 65, 47, 31, 23, 9, 11
2015/5/4, 75, 58, 40, 22, 9, 11
2015/5/5, 95, 58, 39, 17, 6, 13
2015/5/6, 88, 49, 26, 22, 8, 13
2015/5/7, 75, 39, 21, 17, 6, 11
2015/5/8, 61, 44, 29, 23, 6, 12
2015/5/9, 69, 55, 36, 25, 9, 18
2015/5/10, 103, 49, 32, 26, 8, 16
2015/5/11, 77, 62, 94, 26, 7, 17
2015/5/12, 84, 58, 50, 17, 6, 16
2015/5/13, 84, 54, 27, 20, 7, 16
2015/5/14, 87, 47, 23, 16, 8, 16
2015/5/15, 73, 48, 45, 34, 9, 16
2015/5/16, 85, 53, 32, 31, 9, 13
2015/5/17, 97, 48, 30, 23, 9, 12
2015/5/18, 74, 43, 31, 21, 7, 13
2015/5/19, 62, 46, 26, 25, 8, 14
2015/5/20, 74, 37, 43, 22, 7, 14
2015/5/21, 72, 38, 38, 21, 5, 16
2015/5/22, 73, 40, 29, 31, 6, 18
2015/5/23, 81, 67, 49, 37, 11, 19
2015/5/24, 132, 62, 50, 30, 18, 25
2015/5/25, 112, 45, 30, 29, 10, 17
2015/5/26, 73, 51, 32, 23, 8, 10
2015/5/27, 77, 49, 35, 21, 8, 8
2015/5/28, 70, 48, 34, 18, 8, 8
2015/5/29, 70, 51, 36, 18, 7, 9
2015/5/30, 70, 58, 31, 30, 10, 9
2015/5/31, 99, 51, 31, 26, 10, 8
2015/6/1, 84, 43, 36, 18, 7, 11
2015/6/2, 69, 39, 31, 18, 8, 8
2015/6/3, 52, 40, 33, 19, 9, 8
2015/6/4, 55, 49, 32, 25, 8, 9
2015/6/5, 73, 56, 32, 29, 10, 12
2015/6/6, 87, 40, 30, 18, 6, 8
2015/6/7, 63, 42, 27, 17, 9, 10
2015/6/8, 60, 51, 30, 16, 9, 8
2015/6/9, 56, 50, 30, 18, 8, 9
2015/6/10, 60, 49, 32, 21, 7, 10
2015/6/11, 62, 52, 30, 22, 8, 10
2015/6/12, 71, 41, 31, 18, 8, 10
2015/6/13, 58, 45, 31, 17, 7, 10
2015/6/14, 58, 41, 35, 19, 12, 12
2015/6/15, 57, 50, 40, 24, 10, 12
2015/6/16, 65, 39, 41, 17, 8, 12
2015/6/17, 58, 40, 49, 20, 8, 12
2015/6/18, 64, 42, 52, 22, 9, 10
2015/6/19, 61, 46, 39, 21, 9, 9
2015/6/20, 69, 39, 39, 16, 9, 11
2015/6/21, 61, 36, 37, 19, 7, 10
2015/6/22, 47, 35, 37, 21, 7, 11
2015/6/23, 45, 43, 35, 23, 7, 11
2015/6/24, 66, 47, 35, 26, 8, 11
2015/6/25, 71, 49, 41, 22, 7, 10
2015/6/26, 66, 43, 40, 19, 8, 10
2015/6/27, 63, 44, 40, 19, 8, 10
2015/6/28, 62, 42, 46, 18, 9, 10
2015/6/29, 61, 45, 45, 19, 8, 10
2015/6/30, 69, 48, 47, 18, 8, 10
2015/1/1, 152, 111, 85, 45, 15, 15
2015/1/2, 161, 93, 93, 49, 13, 14
2015/1/3, 158, 92, 59, 49, 13, 14
2015/1/4, 144, 78, 43, 38, 16, 15
2015/1/5, 133, 84, 78, 44, 18, 15
2015/1/6, 150, 91, 34, 34, 13, 19
2015/1/7, 159, 79, 55, 32, 10, 19
2015/1/8, 148, 124, 68, 40, 12, 15
2015/1/9, 189, 110, 65, 50, 11, 15
2015/1/10, 189, 100, 45, 36, 10, 14
2015/1/11, 170, 70, 33, 27, 6, 14
2015/1/12, 134, 34, 35, 30, 5, 15
2015/1/13, 71, 50, 63, 31, 7, 15
2015/1/14, 91, 76, 81, 38, 8, 15
2015/1/15, 138, 102, 55, 53, 10, 16
2015/1/16, 169, 88, 45, 40, 8, 13
2015/1/17, 158, 96, 66, 36, 13, 15
2015/1/18, 170, 104, 79, 42, 11, 14
2015/1/19, 165, 112, 106, 60, 12, 15
2015/1/20, 175, 163, 101, 89, 17, 20
2015/1/21, 214, 114, 74, 59, 10, 15
2015/1/22, 174, 105, 73, 54, 11, 14
2015/1/23, 157, 81, 52, 29, 19, 14
2015/1/24, 151, 82, 56, 43, 14, 14
2015/1/25, 151, 89, 70, 48, 12, 14
2015/1/26, 156, 71, 49, 38, 8, 14
2015/1/27, 149, 53, 46, 22, 6, 14
2015/1/28, 98, 68, 44, 42, 12, 15
2015/1/29, 117, 79, 52, 39, 7, 15
2015/1/30, 155, 76, 30, 32, 6, 16
2015/1/31, 141, 75, 44, 28, 6, 17
2015/2/1, 154, 85, 85, 41, 10, 16
2015/2/2, 160, 88, 73, 52, 12, 15
2015/2/3, 159, 79, 37, 38, 8, 18
2015/2/4, 155, 63, 40, 20, 7, 17
2015/2/5, 133, 96, 39, 33, 10, 18
2015/2/6, 175, 102, 57, 46, 13, 17
2015/2/7, 179, 88, 61, 23, 11, 15
2015/2/8, 163, 106, 82, 39, 13, 15
2015/2/9, 168, 80, 73, 39, 12, 15
2015/2/10, 158, 101, 62, 57, 16, 16
2015/2/11, 181, 131, 84, 47, 14, 17
2015/2/12, 200, 97, 70, 56, 10, 14
2015/2/13, 144, 100, 60, 31, 10, 15
2015/2/14, 137, 112, 50, 49, 11, 17
2015/2/15, 182, 98, 34, 41, 8, 19
2015/2/16, 176, 69, 44, 27, 10, 16
2015/2/17, 146, 78, 57, 17, 12, 16
2015/2/18, 148, 85, 56, 18, 13, 12
2015/2/19, 149, 59, 47, 16, 9, 11
2015/2/20, 105, 55, 37, 21, 8, 11
2015/2/21, 97, 55, 31, 26, 11, 12
2015/2/22, 108, 39, 32, 23, 12, 12
2015/2/23, 75, 50, 30, 27, 12, 13
2015/2/24, 97, 45, 29, 29, 12, 12
2015/2/25, 86, 50, 31, 27, 15, 11
2015/2/26, 83, 37, 34, 19, 9, 11
2015/2/27, 70, 39, 35, 16, 6, 12
2015/2/28, 73, 38, 37, 18, 5, 13
2015/3/1, 72, 63, 39, 20, 7, 13
2015/3/2, 88, 71, 38, 29, 6, 14
2015/3/3, 133, 51, 31, 22, 6, 15
2015/3/4, 93, 46, 33, 20, 5, 14
2015/3/5, 93, 62, 25, 21, 5, 15
2015/3/6, 133, 63, 32, 24, 5, 15
2015/3/7, 127, 49, 35, 26, 7, 13
2015/3/8, 84, 98, 47, 56, 14, 17
2015/3/9, 169, 66, 49, 20, 5, 13
2015/3/10, 104, 79, 37, 24, 6, 14
2015/3/11, 154, 42, 21, 22, 5, 15
2015/3/12, 83, 54, 41, 30, 8, 14
2015/3/13, 92, 69, 40, 38, 15, 14
2015/3/14, 139, 57, 34, 36, 12, 13
2015/3/15, 115, 55, 25, 33, 11, 12
2015/3/16, 102, 56, 30, 24, 10, 12
2015/3/17, 110, 55, 27, 23, 7, 12
2015/3/18, 106, 64, 33, 29, 10, 12
2015/3/19, 125, 79, 34, 29, 8, 12
2015/3/20, 124, 93, 55, 45, 13, 13
2015/3/21, 164, 70, 45, 28, 9, 15
2015/3/22, 147, 75, 66, 24, 9, 12
2015/3/23, 130, 83, 50, 26, 9, 13
2015/3/24, 146, 72, 39, 28, 9, 13
2015/3/25, 140, 76, 35, 29, 8, 15
2015/3/26, 151, 76, 43, 38, 10, 13
2015/3/27, 139, 61, 45, 32, 9, 12
2015/3/28, 119, 70, 55, 31, 13, 11
2015/3/29, 145, 63, 42, 29, 14, 11
2015/3/30, 131, 55, 31, 27, 13, 9
2015/3/31, 108, 51, 24, 23, 14, 9
2014/10/1, 143, 70, 101, 25, 9, 22
2014/10/2, 127, 79, 68, 29, 9, 18
2014/10/3, 143, 68, 81, 28, 8, 18
2014/10/4, 125, 103, 90, 27, 7, 19
2014/10/5, 170, 78, 87, 29, 7, 18
2014/10/6, 138, 89, 100, 30, 8, 19
2014/10/7, 156, 85, 92, 32, 8, 20
2014/10/8, 159, 85, 85, 36, 11, 18
2014/10/9, 149, 96, 82, 44, 12, 19
2014/10/10, 154, 92, 87, 37, 10, 16
2014/10/11, 148, 81, 79, 30, 10, 15
2014/10/12, 146, 83, 81, 28, 10, 14
2014/10/13, 145, 102, 106, 24, 12, 16
2014/10/14, 172, 111, 101, 30, 13, 16
2014/10/15, 176, 119, 104, 21, 9, 17
2014/10/16, 163, 153, 127, 25, 9, 16
2014/10/17, 156, 82, 107, 26, 8, 17
2014/10/18, 153, 72, 57, 21, 11, 16
2014/10/19, 126, 76, 54, 29, 8, 18
2014/10/20, 140, 91, 95, 46, 14, 18
2014/10/21, 152, 79, 75, 31, 9, 21
2014/10/22, 151, 80, 45, 27, 8, 21
2014/10/23, 141, 90, 62, 33, 9, 19
2014/10/24, 159, 73, 64, 32, 7, 15
2014/10/25, 139, 90, 86, 34, 10, 15
2014/10/26, 158, 93, 80, 31, 10, 16
2014/10/27, 156, 75, 86, 24, 12, 17
2014/10/28, 128, 63, 51, 18, 7, 15
2014/10/29, 97, 64, 61, 20, 8, 17
2014/10/30, 109, 80, 99, 35, 11, 15
2014/10/31, 141, 98, 119, 48, 10, 16
2014/11/1, 157, 66, 45, 20, 7, 18
2014/11/2, 135, 83, 35, 26, 10, 20
2014/11/3, 156, 97, 57, 38, 10, 19
2014/11/4, 165, 66, 53, 23, 5, 13
2014/11/5, 124, 80, 61, 31, 6, 15
2014/11/6, 148, 78, 52, 26, 5, 15
2014/11/7, 153, 55, 37, 27, 5, 15
2014/11/8, 111, 51, 42, 23, 5, 14
2014/11/9, 101, 76, 44, 38, 8, 16
2014/11/10, 148, 84, 49, 36, 9, 16
2014/11/11, 151, 58, 30, 25, 8, 15
2014/11/12, 107, 65, 34, 21, 9, 15
2014/11/13, 132, 76, 51, 26, 9, 16
2014/11/14, 152, 77, 70, 35, 9, 14
2014/11/15, 140, 75, 60, 34, 9, 14
2014/11/16, 145, 93, 56, 19, 10, 15
2014/11/17, 155, 90, 64, 20, 10, 15
2014/11/18, 173, 104, 79, 35, 10, 13
2014/11/19, 169, 87, 88, 36, 9, 12
2014/11/20, 162, 89, 99, 43, 17, 16
2014/11/21, 159, 89, 83, 41, 9, 15
2014/11/22, 150, 58, 56, 23, 8, 12
2014/11/23, 104, 69, 60, 40, 11, 13
2014/11/24, 114, 103, 94, 49, 18, 17
2014/11/25, 155, 99, 52, 39, 10, 16
2014/11/26, 171, 67, 63, 25, 14, 15
2014/11/27, 143, 63, 46, 36, 14, 14
2014/11/28, 115, 59, 54, 25, 15, 17
2014/11/29, 115, 64, 37, 31, 18, 19
2014/11/30, 91, 54, 47, 24, 8, 20
2014/12/1, 105, 79, 59, 24, 7, 18
2014/12/2, 157, 85, 60, 34, 6, 18
2014/12/3, 155, 43, 37, 23, 47, 14
2014/12/4, 82, 67, 38, 30, 9, 14
2014/12/5, 116, 80, 49, 37, 10, 15
2014/12/6, 146, 85, 39, 32, 10, 14
2014/12/7, 143, 83, 44, 36, 8, 16
2014/12/8, 152, 108, 77, 40, 11, 18
2014/12/9, 165, 124, 59, 49, 13, 17
2014/12/10, 168, 102, 51, 33, 13, 16
2014/12/11, 167, 80, 40, 23, 12, 16
2014/12/12, 152, 107, 53, 33, 15, 15
2014/12/13, 158, 115, 65, 46, 16, 16
2014/12/14, 162, 132, 50, 59, 12, 18
2014/12/15, 177, 108, 54, 29, 18, 17
2014/12/16, 161, 78, 44, 23, 14, 12
2014/12/17, 122, 93, 42, 34, 12, 12
2014/12/18, 137, 90, 46, 43, 10, 16
2014/12/19, 166, 90, 61, 41, 10, 18
2014/12/20, 156, 78, 57, 28, 11, 17
2014/12/21, 147, 91, 61, 34, 13, 16
2014/12/22, 157, 104, 42, 52, 12, 15
2014/12/23, 170, 121, 41, 58, 10, 19
2014/12/24, 171, 109, 40, 48, 13, 18
2014/12/25, 170, 81, 37, 35, 12, 17
2014/12/26, 158, 70, 28, 30, 8, 17
2014/12/27, 148, 64, 35, 24, 7, 19
2014/12/28, 135, , , , , 
2014/7/1, 82, 60, 36, 19, 8, 13
2014/7/2, 86, 59, 45, 23, 9, 15
2014/7/3, 77, 55, 39, 20, 9, 13
2014/7/4, 79, 54, 46, 21, 8, 13
2014/7/5, 93, 64, 72, 23, 9, 13
2014/7/6, 115, 73, 64, 39, 9, 18
2014/7/7, 124, 99, 110, 53, 12, 19
2014/7/8, 167, 85, 113, 38, 13, 19
2014/7/9, 155, 62, 37, 25, 7, 18
2014/7/10, 88, 50, 31, 22, 8, 18
2014/7/11, 79, 59, 34, 20, 8, 16
2014/7/12, 109, 58, 37, 19, 10, 18
2014/7/13, 86, 51, 31, 18, 9, 17
2014/7/14, 63, 52, 33, 18, 9, 16
2014/7/15, 70, 51, 37, 20, 9, 14
2014/7/16, 97, 54, 34, 14, 5, 20
2014/7/17, 81, 59, 32, 12, 5, 20
2014/7/18, 122, 50, 36, 11, 5, 17
2014/7/19, 75, 45, 35, 16, 9, 15
2014/7/20, 63, 64, 83, 31, 12, 18
2014/7/21, 115, 93, 156, 43, 20, 18
2014/7/22, 165, 81, 120, 35, 17, 21
2014/7/23, 154, 104, 44, 24, 15, 18
2014/7/24, 110, 60, 54, 27, 10, 18
2014/7/25, 97, 44, 35, 20, 8, 14
2014/7/26, 66, 41, 40, 20, 10, 16
2014/7/27, 65, 54, 53, 19, 11, 16
2014/7/28, 99, 65, 86, 28, 12, 16
2014/7/29, 100, 72, 115, 27, 11, 18
2014/7/30, 127, 77, 138, 32, 12, 19
2014/7/31, 131, 76, 154, 28, 13, 14
2014/8/1, 124, 72, 103, 31, 13, 16
2014/8/2, 132, 62, 84, 29, 12, 14
2014/8/3, 114, 61, 47, 29, 8, 18
2014/8/4, 94, 64, 53, 27, 9, 19
2014/8/5, 103, 50, 38, 24, 10, 17
2014/8/6, 78, 57, 38, 29, 11, 15
2014/8/7, 78, 57, 45, 27, 14, 17
2014/8/8, 78, 51, 48, 23, 10, 15
2014/8/9, 62, 46, 45, 21, 11, 16
2014/8/10, 57, 54, 40, 20, 10, 13
2014/8/11, 58, 54, 35, 22, 10, 14
2014/8/12, 68, 51, 34, 23, 9, 14
2014/8/13, 96, 65, 33, 22, 10, 15
2014/8/14, 128, 62, 48, 24, 11, 12
2014/8/15, 122, 61, 75, 25, 10, 14
2014/8/16, 104, 49, 25, 21, 9, 9
2014/8/17, 77, 49, 43, 20, 8, 12
2014/8/18, 68, 53, 33, 23, 7, 12
2014/8/19, 79, 42, 32, 24, 9, 17
2014/8/20, 65, 47, 32, 20, 12, 16
2014/8/21, 77, 53, 35, 22, 11, 18
2014/8/22, 75, 58, 31, 23, 11, 14
2014/8/23, 82, 57, 50, 22, 14, 14
2014/8/24, 77, 57, 58, 24, 11, 14
2014/8/25, 76, 54, 47, 16, 7, 15
2014/8/26, 72, 46, 34, 16, 9, 13
2014/8/27, 67, 44, 31, 12, 7, 15
2014/8/28, 55, 50, 42, 19, 8, 13
2014/8/29, 105, 64, 62, 20, 6, 15
2014/8/30, 90, 46, 31, 13, 5, 14
2014/8/31, 64, 49, 31, 16, 7, 15
2014/9/1, 62, 65, 49, 27, 10, 14
2014/9/2, 89, 67, 123, 28, 10, 15
2014/9/3, 103, 79, 91, 39, 12, 16
2014/9/4, 133, 71, 51, 30, 8, 16
2014/9/5, 125, 79, 106, 32, 7, 17
2014/9/6, 144, 53, 50, 16, 9, 16
2014/9/7, 84, 50, 36, 17, 7, 14
2014/9/8, 55, 51, 40, 22, 9, 16
2014/9/9, 74, 63, 47, 29, 11, 14
2014/9/10, 90, 61, 57, 24, 9, 15
2014/9/11, 96, 57, 29, 19, 7, 16
2014/9/12, 91, 49, 29, 16, 5, 16
2014/9/13, 59, 53, 47, 22, 8, 16
2014/9/14, 75, 62, 43, 22, 6, 17
2014/9/15, 105, 52, 32, 10, 4, 12
2014/9/16, 65, 52, 34, 15, 5, 13
2014/9/17, 81, 67, 65, 33, 13, 13
2014/9/18, 100, 90, 125, 45, 17, 16
2014/9/19, 152, 65, 58, 20, 7, 31
2014/9/20, 120, 59, 51, 23, 10, 16
2014/9/21, 104, 77, 97, 32, 8, 15
2014/9/22, 156, 82, 111, 25, 7, 16
2014/9/23, 152, 91, 113, 46, 10, 20
2014/9/24, 160, 104, 111, 52, 9, 18
2014/9/25, 174, 99, 87, 37, 9, 19
2014/9/26, 169, 78, 62, 28, 8, 15
2014/9/27, 114, 65, 74, 31, 12, 14
2014/9/28, 109, 71, 86, 35, 11, 15
2014/9/29, 118, 94, 158, 50, 16, 20
2014/9/30, 156, 82, 63, 24, 7, 16
2014/4/1, 126, 55, 45, 30, 6, 16
2014/4/2, 108, 45, 50, 34, 9, 13
2014/4/3, 95, 77, 74, 29, 6, 14
2014/4/4, 152, 87, 90, 30, 14, 11
2014/4/5, 159, 81, 81, 29, 15, 13
2014/4/6, 158, 63, 68, 17, 8, 12
2014/4/7, 125, 65, 48, 38, 12, 13
2014/4/8, 130, 76, 68, 44, 13, 14
2014/4/9, 149, 57, 76, 21, 7, 12
2014/4/10, 113, 59, 52, 23, 9, 12
2014/4/11, 115, 65, 46, 33, 15, 12
2014/4/12, 121, 101, 100, 43, 23, 12
2014/4/13, 161, 78, 61, 35, 14, 13
2014/4/14, 135, 71, 85, 17, 8, 15
2014/4/15, 120, 67, 66, 25, 8, 14
2014/4/16, 131, 66, 47, 33, 15, 14
2014/4/17, 130, 64, 48, 36, 13, 15
2014/4/18, 121, 62, 39, 30, 15, 18
2014/4/19, 112, 72, 31, 37, 28, 16
2014/4/20, 133, 57, 44, 25, 14, 16
2014/4/21, 111, 72, 40, 36, 17, 14
2014/4/22, 125, 53, 67, 27, 14, 15
2014/4/23, 109, 58, 71, 24, 8, 15
2014/4/24, 130, 56, 53, 21, 7, 16
2014/4/25, 120, 52, 44, 29, 8, 15
2014/4/26, 94, 72, 90, 31, 10, 16
2014/4/27, 148, 68, 98, 27, 9, 16
2014/4/28, 154, 67, 88, 36, 10, 16
2014/4/29, 141, 76, 75, 32, 8, 16
2014/4/30, 158, 56, 38, 26, 11, 15
2014/5/1, 117, 47, 70, 26, 8, 14
2014/5/2, 91, 55, 80, 19, 10, 14
2014/5/3, 111, 60, 69, 25, 10, 14
2014/5/4, 135, 49, 46, 21, 6, 18
2014/5/5, 97, 50, 35, 27, 5, 14
2014/5/6, 107, 52, 51, 32, 10, 18
2014/5/7, 119, 50, 36, 35, 12, 15
2014/5/8, 110, 25, 39, 31, 10, 17
2014/5/9, 61, 32, 44, 19, 8, 14
2014/5/10, 61, 39, 33, 29, 8, 13
2014/5/11, 80, 55, 36, 38, 18, 16
2014/5/12, 106, 58, 30, 29, 15, 18
2014/5/13, 99, 59, 26, 19, 8, 15
2014/5/14, 108, 50, 28, 22, 13, 21
2014/5/15, 96, 54, 30, 23, 8, 18
2014/5/16, 93, 48, 29, 19, 7, 17
2014/5/17, 80, 46, 33, 22, 11, 14
2014/5/18, 82, 51, 29, 19, 11, 13
2014/5/19, 81, 52, 31, 34, 8, 15
2014/5/20, 87, 54, 36, 30, 9, 15
2014/5/21, 106, 42, 27, 19, 6, 13
2014/5/22, 86, 63, 27, 36, 10, 16
2014/5/23, 123, 46, 30, 19, 9, 13
2014/5/24, 85, 46, 29, 20, 10, 12
2014/5/25, 86, 47, 62, 19, 10, 17
2014/5/26, 80, 68, 104, 26, 14, 16
2014/5/27, 119, 55, 53, 25, 13, 19
2014/5/28, 82, 47, 30, 22, 8, 15
2014/5/29, 69, 47, 31, 20, 10, 21
2014/5/30, 67, 49, 37, 19, 9, 15
2014/5/31, 73, 43, 31, 18, 9, 16
2014/6/1, 60, 41, 42, 15, 14, 16
2014/6/2, 63, 51, 32, 24, 10, 17
2014/6/3, 73, 87, 38, 29, 9, 21
2014/6/4, 119, 50, 29, 19, 8, 16
2014/6/5, 63, 60, 30, 31, 10, 16
2014/6/6, 120, 68, 50, 40, 13, 17
2014/6/7, 134, 84, 138, 34, 15, 15
2014/6/8, 161, 43, 88, 19, 11, 16
2014/6/9, 95, 48, 71, 21, 10, 13
2014/6/10, 98, 61, 50, 21, 7, 14
2014/6/11, 111, 73, 93, 27, 8, 14
2014/6/12, 140, 89, 119, 34, 8, 16
2014/6/13, 158, 80, 105, 20, 6, 16
2014/6/14, 150, 76, 68, 31, 15, 18
2014/6/15, 140, 67, 70, 26, 14, 18
2014/6/16, 134, 53, 34, 19, 10, 14
2014/6/17, 71, 53, 33, 21, 9, 13
2014/6/18, 85, 53, 33, 19, 8, 14
2014/6/19, 75, 53, 32, 22, 9, 13
2014/6/20, 77, 49, 43, 23, 7, 15
2014/6/21, 82, 40, 33, 23, 6, 16
2014/6/22, 71, 50, 31, 24, 7, 19
2014/6/23, 78, 45, 30, 24, 13, 17
2014/6/24, 84, 53, 29, 25, 7, 15
2014/6/25, 102, 62, 37, 23, 8, 14
2014/6/26, 105, 61, 34, 23, 7, 12
2014/6/27, 96, 60, 51, 21, 12, 12
2014/6/28, 94, 57, 41, 17, 8, 13
2014/6/29, 76, 50, 58, 19, 9, 13
2014/6/30, 67, 52, 40, 21, 7, 15
2014/1/1, 206, 130, 66, 83, 21, 19
2014/1/2, 189, 143, 92, 82, 19, 20
2014/1/3, 204, 130, 87, 55, 19, 19
2014/1/4, 197, 121, 110, 33, 19, 15
2014/1/5, 191, 125, 94, 38, 18, 17
2014/1/6, 191, 79, 61, 31, 15, 13
2014/1/7, 148, 92, 35, 43, 12, 16
2014/1/8, 164, 70, 36, 29, 9, 19
2014/1/9, 145, 81, 44, 32, 9, 19
2014/1/10, 159, 75, 58, 35, 14, 14
2014/1/11, 151, 96, 73, 40, 8, 17
2014/1/12, 166, 60, 35, 24, 7, 15
2014/1/13, 139, 66, 44, 24, 8, 17
2014/1/14, 140, 75, 64, 28, 9, 15
2014/1/15, 150, 90, 71, 47, 11, 16
2014/1/16, 163, 102, 86, 50, 11, 19
2014/1/17, 171, 87, 68, 36, 11, 18
2014/1/18, 171, 115, 93, 49, 14, 20
2014/1/19, 184, 112, 79, 58, 14, 18
2014/1/20, 184, 96, 78, 27, 14, 13
2014/1/21, 163, 101, 66, 37, 12, 14
2014/1/22, 168, 95, 69, 54, 14, 15
2014/1/23, 165, 64, 55, 40, 12, 13
2014/1/24, 122, 66, 53, 43, 11, 13
2014/1/25, 136, 77, 81, 37, 13, 15
2014/1/26, 162, 80, 76, 25, 12, 15
2014/1/27, 161, 70, 69, 39, 25, 15
2014/1/28, 141, 64, 65, 39, 12, 15
2014/1/29, 134, 78, 72, 47, 16, 16
2014/1/30, 157, 123, 81, 47, 22, 16
2014/1/31, 209, 64, 50, 30, 9, 14
2014/2/1, 140, 63, 50, 31, 11, 15
2014/2/2, 140, 66, 73, 38, 17, 17
2014/2/3, 134, 61, 55, 23, 10, 48
2014/2/4, 119, 43, 46, 11, 4, 49
2014/2/5, 90, 31, 39, 21, 14, 19
2014/2/6, 68, 45, 32, 26, 9, 19
2014/2/7, 97, 54, 24, 19, 7, 40
2014/2/8, 107, 38, 32, 18, 8, 14
2014/2/9, 73, 48, 34, 13, 6, 17
2014/2/10, 105, 61, 37, 15, 7, 16
2014/2/11, 134, 69, 36, 21, 4, 15
2014/2/12, 154, 39, 37, 21, 4, 16
2014/2/13, 86, 57, 50, 18, 6, 15
2014/2/14, 146, 68, 38, 26, 6, 18
2014/2/15, 141, 96, 43, 39, 8, 16
2014/2/16, 164, 82, 41, 44, 11, 17
2014/2/17, 163, 98, 29, 44, 11, 20
2014/2/18, 160, 30, 37, 20, 5, 19
2014/2/19, 65, 67, 59, 35, 9, 18
2014/2/20, 125, 79, 65, 42, 8, 15
2014/2/21, 153, 71, 60, 44, 9, 11
2014/2/22, 152, 65, 63, 33, 11, 12
2014/2/23, 142, 50, 53, 34, 14, 12
2014/2/24, 98, 58, 47, 39, 20, 13
2014/2/25, 117, 79, 52, 50, 22, 14
2014/2/26, 149, 59, 44, 39, 14, 14
2014/2/27, 117, 49, 41, 34, 14, 14
2014/2/28, 100, 62, 37, 31, 10, 13
2014/3/1, 121, 61, 34, 36, 12, 18
2014/3/2, 122, 48, 47, 27, 9, 16
2014/3/3, 97, 80, 50, 42, 12, 17
2014/3/4, 150, 62, 36, 30, 8, 19
2014/3/5, 116, 56, 53, 27, 10, 18
2014/3/6, 119, 52, 39, 23, 9, 18
2014/3/7, 112, 60, 37, 27, 5, 14
2014/3/8, 133, 41, 30, 23, 5, 16
2014/3/9, 83, 52, 37, 27, 11, 17
2014/3/10, 113, 69, 48, 33, 12, 18
2014/3/11, 146, 94, 45, 39, 9, 18
2014/3/12, 163, 78, 46, 29, 6, 20
2014/3/13, 137, 88, 51, 24, 9, 15
2014/3/14, 152, 100, 38, 40, 10, 18
2014/3/15, 167, 120, 69, 52, 18, 18
2014/3/16, 173, 99, 49, 50, 18, 19
2014/3/17, 167, 81, 44, 40, 18, 16
2014/3/18, 142, 83, 39, 36, 17, 14
2014/3/19, 152, 113, 65, 49, 23, 16
2014/3/20, 162, 78, 35, 19, 7, 13
2014/3/21, 138, 83, 71, 27, 9, 13
2014/3/22, 159, 78, 76, 27, 12, 15
2014/3/23, 141, 75, 65, 34, 15, 16
2014/3/24, 148, 75, 60, 40, 19, 18
2014/3/25, 140, 81, 52, 42, 17, 18
2014/3/26, 147, 63, 34, 30, 17, 18
2014/3/27, 122, 56, 42, 25, 14, 15
2014/3/28, 114, 69, 30, 35, 8, 15
2014/3/29, 125, 68, 37, 28, 9, 14
2014/3/30, 138, 53, 47, 33, 9, 15
2014/3/31, 103, 58, 34, 35, 9, 17
2020/1/1, , 69, 28, 33, 3, 7
2018/12/31, , 50, 21, 17, 4, 8
2017/9/10, , 57, 86, 27, 12, 7
2017/1/1, , 98, 88, 60, 12, 13
2016/1/3, , 53, 31, 31, 10, 12
2014/12/31, , 97, 75, 38, 11, 14
2013/12/31, , 153, 76, 85, 20, 20
